comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
6860a95b00000000200126f3,1751165276000,广西,685f4007000000001c031c9c,[微笑R] 没错这个碧根果就是难吃 吃了一点全部送人,68593f4b000000001e003868,不要失眠,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31j2r2d1t14505pt0h1ljlngrh7k8d00?imageView2/2/w/120/format/jpg,0,,0,1769357205290,1
6881c256000000000901449a,1753334358000,北京,685f4007000000001c031c9c,抹茶饼干很好吃，已回购,5d2ba51b00000000120276d2,nancy,https://sns-avatar-qc.xhscdn.com/avatar/5d2ba5c67309640001d4c3aa.jpg?imageView2/2/w/120/format/jpg,0,,0,1769357205291,0
68838ea80000000002005571,1753452200000,江苏,685f4007000000001c031c9c,你不爱的都是我回购的.....,576d39dfa9b2ed436ca91980,西瓜小仙女🍉,https://sns-avatar-qc.xhscdn.com/avatar/5d0b4058a4c9470001074f45.jpg?imageView2/2/w/120/format/jpg,0,,0,1769357205294,0
6880553900000000180016b1,1753240890000,广西,685f4007000000001c031c9c,抹茶饼干挺好吃的[石化R],65b11fff000000001001f4c6,MENYU 🌟,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31o3s3b8t6m005pdh3vvk3t66o5plang?imageView2/2/w/120/format/jpg,0,,0,1769357205295,0
68b8f646000000000b02efc7,1756952135000,江苏,68b70936000000001c03cec2,啊，我周一买的还是原来的味道,5cdae435000000001802d8d7,花泽芹菜.,https://sns-avatar-qc.xhscdn.com/avatar/6341411fd9cc54b04bd845f5.jpg?imageView2/2/w/120/format/jpg,8,,0,1769357209916,1
68c17247000000000b029863,1757508167000,湖南,68b70936000000001c03cec2,真的很生气，今天极速达买回来发现一个鸭掌还没有我手指粗……气晕了，要不是以前吃过我还以为就这样呢,598089926a6a691bf9dc905a,一颗椰子,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31rahger7nu0049n7ms4p542q10c1rrg?imageView2/2/w/120/format/jpg,1,,0,1769357209918,1
68b9330a000000000902a15e,1756967690000,浙江,68b70936000000001c03cec2,真的是这样 2号去买的 脸我女儿都说没以前好吃了 还是以前的有汤汁的好吃,5a87134b4eacab03b1f9e0ea,Jin💕,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31emksk075k004a1gf79kno7aul16nfo?imageView2/2/w/120/format/jpg,1,,0,1769357209918,1
68b70a69000000003001b382,1756826217000,广东,68b70936000000001c03cec2,因为换老总了,63ebc4630000000026004f56,饱了就睡觉啦.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nq1rmqlkq005ovbohhpgjqm48jihsg?imageView2/2/w/120/format/jpg,5,,0,1769357209921,1
68bb07ac0000000002001807,1757087666000,广东,68b70936000000001c03cec2,是不是这样！！！气鼠我了,5a0801f3e8ac2b6e08868be1,豆豆是只小白柴^^,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31dndhn6b0m0049vgcv0v72v1aohc4uo?imageView2/2/w/120/format/jpg,2,http://sns-webpic-qc.xhscdn.com/202601260007/c9e3b6a942e5aa2909dee430c229ef2c/comment/1040g2h031m2atq3p660049vgcv0v72v1q5snaso!nd_whgt34_webp_wm_1,0,1769357209925,0
68be693a0000000030013627,1757309243000,广东,68b70936000000001c03cec2,我还以为是我的错觉[doge]一度怀疑是坏了 真的这次买的就是黏糊糊的人,59282f075e87e726a4992162,萝卜头,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31pv445nd700049hfeqnge8b253bk4o8?imageView2/2/w/120/format/jpg,1,,0,1769357209927,4
